Uniprot,Means.2Moderate,Means.3Extreme,Means.4Recovery,Means.5ControlA
Q6Z2U3,0.004949469,-0.029049678,0.10205607,-0.046252314
Q6Z8K7,0.024863594,-0.008502769,0.0086432,-0.007301342
Q6Z8K4,0.008126804,-0.057465143,-0.012735749,0.037192832
Q6Z8J5,-0.016879919,-0.003109016,-0.01409842,-0.076071475
Q6ZGP5,-0.021074619,0.016019758,-0.079978673,-0.0129286
Q6Z6A7,-0.01713434,0.220928312,0.103624592,-0.029051834
Q6Z6A0,0.000662733,-0.053492895,-0.014049083,0.030638573
Q6Z695,0.023177148,0.011478189,-0.005945364,-0.005999118
Q6Z7V4,0.007612125,0.033808462,0.024034266,0.035997803
E5D3K1,-0.305341853,0.136958975,-0.439293763,0.00437718
Q6K8D9,-0.075232376,-0.080376827,-0.075657515,-0.066050318
Q6Z6G8,-0.014499832,-0.011422132,-0.019732284,-0.022568869
Q6Z6F4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6Z7Q1,-0.007286532,-0.022005946,-0.006283003,-0.048940794
O80414,0.000740342,-0.004080721,-0.005314848,-0.013678334
Q9LST9,-0.048497072,0.014375504,0.002859866,0.004820188
Q6ZHH2,-0.029960907,0.003162572,-0.014412295,-0.000441576
Q6ZHE6,0.086234539,0.34456471,0.144367457,-0.040218059
Q6Z7L1,-0.009710068,0.041678082,0.024929617,-0.007557675
Q6YZ54,0.032197184,0.009295504,0.014912971,0.042662182
Q6ZGC2,-0.002480063,-0.084002341,-0.010516869,-0.025184278
Q6K4P1,-0.001894224,0.047380423,0.1012239,-0.012675497
Q6K4N0,-0.013706498,-0.004214172,-0.052225296,-0.004051848
Q6K689,-0.018384303,0.094719475,0.022955103,-0.023050101
Q69SJ1,0.104666898,0.068115731,0.027774137,0.071210536
Q6K851,0.027186119,0.042886908,0.075853183,0.001866359
Q6K850,0.02686833,0.049339594,0.044859028,0.030434046
P17070,-0.013648801,-0.046304965,-0.016646542,0.003594775
Q6K840,0.025674155,0.055212342,0.025999152,0.011904759
P48642,-0.001374617,0.136700712,0.032890597,-0.001162409
Q6K8N9,0.050733891,-0.008266018,0.029734133,-0.052856003
Q6K6C4,0.011541128,0.005261729,-0.000418061,-0.007754309
Q6K6C3,0.06319792,0.06355718,0.179917061,-0.036410886
Q0DWH1,-0.011871343,-0.001997557,-0.009956315,-0.005830009
Q6K6A4,-0.007261005,-0.00425496,-0.011768244,-0.016195057
Q40648,0.01941015,0.024710185,-0.028744387,0.032970085
Q84P96,-0.029129687,0.1305919,-0.032046002,-0.036683246
Q0DWE9,0.0506762,0.081096244,0.059645472,0.03322893
Q6K714,0.002810094,-0.06258684,-0.038250077,0.033782504
Q6K9X9,0.025979712,0.121322763,0.049342633,0.105918401
Q6KAA6,0.143894093,0.534290813,0.310060863,0.060440794
Q0DW79,-0.035261809,0.044969328,0.033118224,-0.006903435
Q6K9T1,-0.002864481,-0.065636904,-0.044450198,-0.016504349
Q6K973,-0.00539901,-0.022549719,-0.038546134,0.040666974
Q6K965,-0.027099937,-0.074516411,-0.043651117,-0.05759322
Q6K959,-0.010844411,-0.038953019,-0.027115983,-0.006735025
Q6ESB6,0.013262785,-0.035204707,0.014131318,-0.00873594
Q6EP22,0.072639801,0.021676235,0.087417878,0.016092816
Q0DW19,-0.000266583,0.114220848,0.016614558,-0.010394736
Q10T38,0.061247043,0.010385337,0.061512562,0.014416263
Q0DVX2,0.34292077,0.195044045,0.352393479,-0.058186134
Q10SU0,0.118272807,-0.104154269,-0.122257951,0.146981099
Q10SR3,-0.035495473,0.148018899,-0.002432259,0.011701098
Q10SM7,-0.014507042,-0.117335596,-0.055934074,-0.04791535
Q10SM2,0.036447834,0.008018456,0.063812026,0.017413547
Q10SL6,0.005112332,0.060942044,0.130685161,-0.029575534
Q9ZST0,-0.031343897,-0.079586125,-0.013142695,-0.111444381
Q8H885,0.010907014,0.023119605,0.030814603,-0.006745144
Q9SNK3,-0.010480985,-0.045374865,-0.013689442,-0.040688641
Q10S82,-0.039412435,-0.031606152,-0.028682031,-0.113837191
Q10S72,0.003976243,0.01596938,-0.032595152,-0.011214224
Q10S64,-0.017870732,0.523823836,0.082293645,0.005731954
Q8H8C7,-0.077954465,0.051619233,0.019196876,-0.084841261
Q10S55,-0.069538666,-0.067295205,-0.069468587,-0.085353579
Q8H8D6,0.003287909,-0.062821663,-0.041968998,0.076932261
Q8H8D8,0.023912998,-0.042893115,-0.04529778,0.073650538
Q10S27,0.026220868,0.021877427,0.050737417,0.019080943
Q10RW9,0.016913364,0.038645289,0.017808243,0.018180745
Q8H080,-0.007487358,-0.132262741,-0.026191562,-0.062198787
Q10RP0,0.006019212,0.060697288,0.006836761,0.045093584
Q10RG4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q10RE5,-0.037627877,0.0290607,-0.04705016,-0.010862242
Q8S5T1,0.006369825,0.020566555,0.02287014,-0.022096605
Q10R45,0.058332645,-0.006314939,0.016868929,0.065740365
Q10R44,-0.002538578,0.002942787,-0.018965874,-0.014626526
Q10R10,0.013401734,0.002025619,0.024703597,-0.093083942
Q8H016,0.042069027,-0.060760941,-0.015549088,0.032363474
Q9LSU3,-0.010855247,0.012696691,-0.008020599,-0.004158208
Q10QR9,-0.012345878,0.013901607,-0.003192403,0.001562537
Q10QR1,0.046797539,0.037149483,0.03320313,0.02508628
Q10QL6,-0.020135167,-0.00645553,-0.011640724,0.014888288
Q10QG5,0.053563167,-0.405631603,-0.019386612,0.168776803
Q10QG2,0.037893119,0.03122907,0.038700488,0.021062554
P49397,-0.031385505,0.008814114,-0.022728621,-0.00084454
Q10QD6,-0.067861002,0.029103228,-0.078651428,0.011585808
Q10QD5,0.014649292,0.002252996,0.023746843,0.042440746
Q84P97,-0.012766674,-0.019299522,-0.014546274,-0.001803926
Q10QA3,-0.10186504,-0.149753295,-0.229511553,-0.110498702
Q10Q44,0.077476015,0.043108712,-0.008430454,0.054676366
Q10Q09,-0.070866125,-0.088826575,-0.078210341,-0.041933318
Q10Q05,-0.009663327,0.00674923,-0.016160745,-0.007570133
Q10PW9,-0.050495159,-0.16456693,-0.098607515,0.045555378
Q10PW8,0.020529306,0.13936269,0.047487757,0.004577288
Q10PW2,-0.000386784,0.041400696,0.042250663,0.022498963
Q10PV6,-0.03734615,-0.040800868,-0.022686767,-0.029152795
Q8H821,-0.0643545,-0.113328222,-0.050612231,-0.062757661
Q10PS3,-0.005640239,-0.013432704,0.021207598,0.003917343
Q8H7S7,0.029447114,0.011027112,0.013106425,0.04003139
Q8H7S6,0.136913061,0.127236479,0.089214623,0.056734445
Q8H855,-0.05943425,-0.064332608,-0.03428236,-0.103731923
Q10PJ0,0.032356091,-0.029396702,0.086823703,0.052298159
Q10PI6,-0.041582577,-0.067630425,-0.033043748,-0.033365045
Q5U1Q4,0.030523694,-0.032166338,0.015050782,0.022910579
Q10PD0,0.035081097,0.242681116,0.058321964,-0.007071697
Q10PA5,0.024429655,0.023811429,0.052487833,0.030474616
Q10P53,0.025802499,-0.008931325,-0.001351798,-0.001386737
Q10P51,0.019908674,0.016404314,0.044617924,-0.002728006
Q0DTF5,-0.027371338,-0.133387306,-0.03198075,0.015564422
Q10P12,0.00657147,-0.010131654,-0.019046387,0.046922807
Q10NY2,0.014302903,-0.027988694,0.007479791,0.02000427
Q10NY1,-0.028301678,-0.049942978,-0.033768682,-0.017532188
Q10NX2,-0.002557082,-0.141566354,0.01471492,0.062388602
Q10NW0,0.002915807,0.004911132,-0.013804583,-0.036363456
Q10NQ9,-0.027746202,0.00921493,-0.01514424,-0.030193542
Q10NP6,-0.037275003,0.004191532,-0.087338915,-0.029904225
Q10NM5,-0.069197442,-0.066411284,-0.032738636,-0.067397637
Q84Q77,0.076322641,0.785985325,0.191886059,0.083353754
Q10NK5,0.003430617,-0.036525035,0.003068612,0.045974925
Q84Q83,0.025449154,0.018141277,0.009525535,0.016978718
Q10NC7,-0.027477625,0.026349624,-0.053369342,-0.034844553
Q10NB4,-0.036427212,0.04383196,-0.009863202,-0.040941335
Q10NA9,-0.018057631,-0.011377018,-0.064725122,-0.012404453
Q10N98,-0.218008865,-0.132711539,-0.197512605,-0.169328045
Q10N97,0.002063727,-0.087469318,-0.018157218,-0.03732676
Q10N92,0.092300027,-0.034431993,-0.021685796,0.107980485
Q10N88,0.014797448,-0.080424978,-0.015192105,0.020512162
Q84PA4,0.032603512,-0.029879879,0.008444368,-0.00216756
Q8H8U7,0.000802227,-0.031607712,0.017457806,0.010205655
Q8H8U5,-0.058116914,-0.102340296,-0.102548624,-0.038922923
Q8H8U0,0.066619291,-0.022895102,-0.022662,0.061914429
Q10N30,-0.024718281,-0.04562729,-0.015563285,-0.028378306
Q10N24,0.053220032,0.09550929,0.052213376,0.014110359
Q10N21,-0.024773122,-0.002158519,0.014743114,0.028642617
Q10N17,-0.012502935,0.037824902,-0.029400174,-0.04331516
Q10MY7,0.113555578,0.000536415,-0.006558075,-0.027832342
Q10MW8,-0.108383439,0.158591228,-0.04308324,-0.000646497
Q0DSR5,0.007632843,-0.080890863,-0.018660259,-0.038156322
Q10MT2,-0.018967789,0.007525099,-0.004604721,-0.012615954
Q10MQ4,-0.006958711,0.015172398,0.013408884,0.019283127
Q10MN9,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q10MN2,0.003685497,0.090750615,-0.032695868,-0.007588419
Q10MK9,-0.068413857,0.218488468,-0.024321798,-0.003496061
Q10MK5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q10MK4,0.096652354,0.745114036,0.486886018,0.032952791
Q10MJ1,-0.010415439,-0.016410086,-0.016629867,-0.020264964
Q10MI7,-0.104817204,-0.046901637,-0.18397603,-0.16933066
Q10MD5,0.063704129,0.038696838,0.030047587,0.052980962
Q10MD1,-0.011164612,-0.094808986,0.010334999,-0.015959245
Q10MB0,0.085822025,0.409332168,0.004368309,0.022054732
Q10MA7,0.008775598,0.007967302,-0.004014677,-0.007286205
Q10M94,-0.003302086,-0.029862078,-0.001733161,0.005594642
Q6IVC3,0.031876131,0.032457285,0.016845534,0.050648694
Q10M57,-0.033976274,0.063042886,-0.032974109,-0.011247152
Q10M45,0.025061732,0.021162926,0.035607921,0.034725773
Q10M12,-0.081925626,0.108960176,-0.017499221,-0.087622362
Q10LW8,0.003889286,0.083173777,0.018473472,-0.012560777
Q10LW5,0.074859726,0.093408063,0.022895224,-0.039240355
Q10LV7,0.013583055,0.027830354,0.022747278,-0.020938631
Q10LT8,-0.007028203,0.060494621,-0.009832202,-0.004473832
Q10LR9,-0.094334977,-0.132915469,-0.051336429,-0.065042065
Q10LR6,-0.039437407,-0.009671589,-0.028516031,-0.011850047
K4FDV3,0.054312156,0.35935203,0.184181206,0.020855671
Q10LP1,0.029633301,0.005128704,0.043784362,0.0217626
Q10LN7,0.007216098,0.006479066,-0.022030961,0.028571793
Q762A6,-0.057945535,0.052996216,-0.042645134,-0.004224219
Q10LJ0,0.001059685,0.021478383,-0.005725896,0.000376983
Q10LH9,0.02684116,0.035014454,0.008498736,0.029660062
Q10LH0,0.012585644,-0.130653265,0.011708866,0.007959249
Q0DRV6,-0.018105127,0.038398082,-0.050261719,0.022561949
Q10LF8,-0.003960749,-0.005934783,0.011235379,-0.009907729
Q10LF1,0.002581389,0.054216612,0.006830622,0.06762482
Q0DRU8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0DRT9,0.011842959,-0.016370757,-0.002530756,0.00387885
Q10L93,-0.028379739,-0.016477968,-0.010909702,-0.039676127
Q10L71,-0.02910151,-0.028849855,-0.022600989,-0.001070219
Q10L56,0.02156526,0.130002882,0.091474134,0.016264199
Q10L35,0.003147383,0.026844002,-0.031011938,-0.001580985
Q10L32,0.005099675,0.060159687,-0.011922295,-0.02552658
Q10KX6,-0.010773606,-0.024303751,-0.01000641,-0.123231345
Q10KU0,-0.039873324,-0.064771271,-0.05103433,0.073867573
Q7Y163,-0.00947161,0.104591059,0.253682713,0.291101213
Q10KN9,0.020623108,0.041686733,-0.000907858,0.02690793
Q75M70,0.054378545,0.336515887,0.137762628,0.053746289
Q10KF0,-0.037874871,0.028516957,-0.010524331,0.027966957
Q6AVF2,0.053510369,0.144341108,0.043191081,0.079249617
Q75LQ8,0.01762936,-0.026127062,0.004375226,0.050617395
Q75LR5,-0.070794543,-0.028503354,-0.064977619,-0.063819818
Q9SXV0,-0.015316303,-0.034545977,0.054901635,0.055289234
Q94H83,0.005897757,0.033299996,-0.017709217,0.009579517
P31924,-0.09471088,-0.249122419,-0.237713553,-0.068671379
Q8GRK9,0.025924982,0.004947548,-0.00178635,0.009568985
Q7Y0E6,0.020792469,0.047923483,0.023932322,0.010609387
Q84MQ4,-0.04782627,-0.094713182,-0.034452131,-0.016562684
Q75IZ9,-0.002283848,0.019611765,-0.01141944,-0.017451829
Q75IZ5,0.035497528,-0.096497217,-0.033402507,0.012161985
Q7Y1L6,0.050091635,0.014076721,0.030114149,0.033966863
Q0DR41,-0.02150848,0.047679173,0.020835376,0.021181017
P40978,-0.032983514,0.022410134,-0.00699028,-0.028541092
Q10J94,-0.11938881,0.056137754,-0.097675995,-0.034590682
Q60DC5,-0.035617717,0.059236205,-0.004803112,0.027874682
Q10J20,-0.067893716,-0.027463061,-0.086019765,-0.06109161
Q75KD7,-0.033909328,-0.100803184,-0.079763212,-0.008676974
Q8S694,-0.0555278,0.06303039,-0.003784775,-0.028084456
Q53RM0,-0.072837833,-0.148344496,-0.047294476,-0.059053628
Q10I42,0.02502072,-0.046249237,-0.0155646,-0.038781742
Q0DQQ8,0.000720511,0.034101003,-0.016122677,-0.008370144
Q75L61,-0.015378644,-0.042603533,-0.051600563,-0.009832899
Q7XJB4,0.029039461,-0.004374122,0.001337602,0.005459361
Q10HR9,-0.12098505,0.002212737,-0.01704925,-0.142882855
Q84NY6,0.026625297,0.007639477,0.008738941,0.015906233
Q6F2U7,0.033725308,0.012963965,-0.019772137,-0.004919018
Q8H8S1,-0.062759951,-0.018285663,-0.082573239,-0.027660873
A0A345,-0.009020341,-0.033850475,-0.017916075,-0.003118544
Q6AUZ6,0.027522918,-0.011657856,0.031163533,0.033359822
Q75I27,-0.000569763,-0.109973327,-0.059079681,0.03382139
Q10GX0,0.038251725,0.030146193,0.039411136,0.044588653
Q75LU8,-0.001355392,0.029936052,-0.022921799,0.011377151
Q6ASS9,0.010299148,0.028590335,0.028528625,0.070703239
Q7XZZ1,0.028219097,0.146051651,0.059038961,0.030705403
Q7XZY1,0.022420108,-0.029607998,0.020051184,0.055513401
Q0DPW7,0.01304815,-0.016026561,0.013892789,0.01154986
Q7Y090,0.025366158,0.037991831,0.039765107,0.026721164
Q850T5,-0.070403562,-0.161317819,-0.030543618,-0.036334499
Q75GC3,0.002044557,0.008721886,0.020679134,0.012063348
Q7Y180,0.038968632,0.034876012,0.028567285,0.030823697
Q84R70,0.028723897,-0.160868647,-0.017806611,-0.097859062
Q10F62,-0.074035432,-0.260615787,0.097261076,-0.045614147
Q9AYE4,0.011164261,0.048729143,-0.02511865,-0.048050764
Q6AVU9,0.000612108,-0.010007225,-0.034344572,-0.006150385
Q6AV57,-0.047530256,0.192323453,0.006362569,0.09398148
Q851K0,0.056531349,0.374179535,0.24739948,-0.017303944
Q851K9,-0.024645268,-0.017158255,-0.026294879,-0.02304925
Q9LST6,-0.005450634,0.002204762,-0.015064281,-0.010026844
Q76I22,-0.030302971,-0.142637907,-0.080709261,-0.041028584
Q75I81,-0.014470339,-0.04447795,-0.026814865,0.006669418
Q75I94,-0.002343981,-0.024227408,0.001995293,-0.017058727
Q75IA6,0.045856401,0.046706586,0.050619368,-0.042648426
Q10E52,0.012283265,0.010903411,0.020874931,0.006684117
Q10E47,0.033975341,0.003909314,-0.028069588,0.074797319
Q53RK8,0.031111542,0.050931331,0.011814983,0.006641541
Q53RK6,-0.004356579,0.09569863,0.072815336,0.028699704
Q06967,-0.001401037,-0.026555668,0.024918535,0.031193421
Q0DP72,0.027684703,0.013970167,0.015570661,0.033674557
Q10E03,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q9AUQ4,-0.011398125,0.039178723,-0.004465051,-0.043116061
Q8W317,-0.000138011,-4.24557E-06,-0.005208408,0.007720329
V5K461,-0.034074955,-0.063618567,-0.064752941,-0.02080532
Q6ASV4,-0.107664943,-0.083368059,-0.123522525,-0.055582766
Q8LLP6,-0.042543788,-0.194103762,-0.080658056,0.005555096
Q6ASU6,0.00550515,0.023669058,0.070594274,0.015487904
Q851F9,0.070833358,0.489092241,0.10241774,0.058773053
Q0DNX2,0.025238775,0.008691556,0.043813059,-0.028065297
Q851F6,0.03439179,0.045804963,0.046357748,0.01897641
Q6AVG6,-0.01589161,-0.118306603,-0.030874241,-0.008723106
Q6AVI0,0.017308986,-0.026619416,0.01603191,0.025597967
Q6AVS5,-0.027675008,0.013209947,0.030405786,0.008855345
Q10D68,0.017652044,-0.049113455,0.025290829,-0.005564067
Q84MP7,-0.009180595,-0.060612928,0.035958576,0.014816093
Q84MP2,-0.019396488,-0.001211275,-0.053179874,-0.029472349
Q10CW7,-0.03449768,0.122255015,-0.017031277,-0.007851504
Q10CU9,0.004991338,-0.024282079,0.00208468,0.002304713
Q75LL6,-0.030040677,0.050862118,0.05824151,0.059108393
Q75J18,-0.023733047,-0.015182503,0.00022125,-0.006897374
Q9AUV6,0.010170933,-0.013126403,-0.043910654,-0.001486483
Q0DNE2,-0.065745128,-0.009319728,0.02318741,-0.071091445
Q7XAA5,-0.09510655,-0.10616742,-0.066723164,-0.04823425
Q94HA2,0.01700562,0.001253185,0.012958132,0.002530934
Q93Y73,0.053727472,0.056442498,0.052716941,0.054810483
Q7Y0D4,0.015387446,0.097331612,0.050607915,0.037156476
Q7XZW5,-0.015524723,-0.064875211,-0.034100771,-0.052819015
P42862,-0.047341262,0.035511808,0.018678339,-0.041850947
Q8S7I7,-0.027546143,-0.073799968,0.078868029,0.125248716
P37832,0.052444586,-0.111212734,-0.024191569,-0.016612829
Q94GI1,-0.002887038,0.019084828,0.02874802,-0.006571976
Q10CE7,0.136821215,0.001632776,-0.012120911,0.05576393
Q10CE4,0.011831622,-0.024383829,-0.040839641,-0.036955427
Q6F3B0,0.018214212,0.036124685,-0.013732061,0.019004585
Q852M0,-0.006351715,-0.048253418,-0.005772298,0.026158731
Q851P9,0.003251603,-0.052555842,-0.013710228,0.032093199
Q851R5,0.043380625,0.0423443,0.041599494,0.003934761
Q84SZ6,0.001773559,0.017407939,0.006285987,0.016818672
Q84SZ1,0.014730401,-0.009810778,-0.022694451,0.017961998
Q75HJ3,0.015699319,0.059450392,0.015970897,0.010464403
Q75HJ0,0.027780041,0.074871708,0.029802361,0.017063057
Q84M34,0.085887289,0.137631965,0.019143784,0.045279479
Q84M35,-0.03504702,-0.031718095,-0.047783912,-0.040667225
Q84M38,0.06783206,0.095384323,0.01430207,0.019003131
Q84M49,0.0532347,-0.119779906,-0.07607364,0.047986527
Q75GE8,-0.020816191,-0.027081016,-0.019016957,0.000375518
Q6ATR5,0.016436773,-0.002791365,0.020434307,-0.002287942
Q6ATS0,-0.046882298,-0.095648006,-0.0334707,-0.053246244
Q7XZG9,0.018846496,0.028494865,0.013939177,0.014419391
Q75GR6,-0.04208888,-0.065841477,-0.035595837,-0.065902716
Q84TW3,-0.005043609,0.082959138,0.018547528,0.031954274
Q84TX6,0.03246325,0.368433157,0.098709882,-0.00669125
Q84TA3,0.005197179,0.029230549,0.026932171,0.011502947
Q84T92,-0.044388816,-0.14152412,-0.082083416,-0.010867854
Q84TA8,-0.025545249,-0.072049677,-0.004295261,0.036712004
Q84TB6,0.078904583,0.784966399,0.223134484,-0.057567663
Q84TB3,0.047257113,0.097057106,0.030880728,-0.006706982
Q852A3,0.019338684,0.072691421,0.033456684,0.027194044
Q852A6,0.011475796,0.099919026,-0.012879374,0.030959524
Q852B4,0.013526046,0.005156252,-0.021466504,0.016697243
Q0DM51,-0.070711053,-0.072126571,-0.061496233,-0.066956804
Q850X4,-0.130356747,-0.038664586,-0.235387678,-0.093410386
Q850Z8,0.038469881,0.02771535,0.044659665,0.016477321
Q7Y152,-0.02087649,0.111801856,-0.017783819,-0.009792716
Q75LI1,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q75LJ7,0.002415686,-0.05298473,-0.010695236,0.02132428
Q75LJ9,-0.025580429,-0.095997389,0.004697021,-0.086181032
Q851M0,-0.007203009,-0.037539847,-0.031079142,0.003611016
Q851M7,0.151923499,0.025383505,0.066067926,0.030035841
Q851N3,0.027398288,-0.007824198,0.026917985,-0.01672813
Q851N4,0.083546384,0.003420939,0.086864633,0.025181162
Q0DLY4,0.036074823,0.046495754,0.04279042,0.023033078
Q10AT7,0.018476221,0.015183819,-0.003123139,0.009888697
Q75LE2,0.011320012,0.097309221,0.026875212,0.032557894
A3APM5,0.033534036,0.096534453,0.03074019,0.01999696
Q75LD0,-0.026131557,-0.023357587,-0.018189247,0.034102818
Q75LC0,-0.022931372,-0.071520673,-0.028970586,-0.039800169
Q75LB3,0.052540668,0.019610127,0.021884413,0.002546264
Q851Z1,-0.059488938,-0.04315273,-0.007500279,-0.049744548
Q851Y8,-0.009632786,0.023847825,0.026790143,0.004086271
Q851Y7,0.045485487,0.015223189,0.025114264,-0.008337149
Q851Y6,-0.000506064,0.001303445,-0.014182919,0.001899076
Q851Y1,-0.013151421,-0.061678388,-0.029456132,-0.026303302
Q84JJ2,0.001520579,-0.021049524,-0.002438724,-0.017110191
Q84T85,-0.041785464,-0.020496935,-0.005769721,-0.03754166
Q75IQ4,-0.022764853,-0.082110839,-0.05217422,-0.036420956
Q84M87,0.019853543,0.011614343,0.042563992,0.011089899
Q84M69,-0.000265073,0.036668823,-0.006637082,0.017810655
Q84M78,0.033949078,0.048073715,0.077134123,0.006710016
Q10A93,0.028126325,0.071355509,0.03993427,0.021296721
Q0JFH5,-0.005042005,0.011452958,-0.002000885,-0.00621259
Q84VC9,0.010033273,-0.176156172,-0.024340356,0.008160986
Q7X7N2,0.050144972,0.198747997,0.08482694,0.036982309
Q7XRA2,0.02970384,0.106752597,0.053865007,-0.00674591
Q7XTJ3,-0.031789826,0.16777254,0.010807231,-0.022083972
Q7XRN9,0.030229844,5.19545E-05,0.021165973,0.040179963
Q0JF58,-0.0130538,-0.063930319,-0.047094599,0.024275558
Q7XS58,-0.048755572,-0.108728215,-0.03501939,-0.067075433
Q7X8G7,0.04142038,-0.020935788,-0.005221558,0.040214697
Q0JF03,0.024422253,-0.001732662,0.014764635,0.018031125
Q7F9U3,-0.013542677,0.064211654,0.027421787,-0.003102697
Q0JEQ3,0.010329894,-0.008785014,0.002149212,0.016257262
Q0JEQ2,0.027954416,0.023359266,0.030879109,0.054071075
Q7XNV4,-0.033238205,-0.130982357,-0.052082516,0.013004725
Q7XLR1,0.044875772,0.011376955,0.03852075,0.07085797
Q0JEM8,0.019614296,-0.008598177,0.017086661,-0.012107935
Q7XWS9,0.153327982,0.168534989,-0.002883323,0.090356188
Q0JEI2,-0.01117207,0.039174137,-0.012712016,-0.022458728
Q7XWV6,0.016688764,0.020524984,0.028009797,0.030206429
Q7XTG5,0.014201935,0.080219641,0.133804463,-0.082829695
Q7X923,-0.012532471,0.026078928,-0.018533883,0.046381341
Q7X7Y5,-0.112427236,-0.136776662,-0.094999441,-0.047073013
Q7XT99,0.018303371,0.051755858,-0.015139017,0.021786383
Q7XVA8,-0.11218752,-0.149600476,-0.156875406,-0.087837463
Q7XVK1,-0.001335677,0.08252069,-0.016400703,-0.009690827
Q7XMI6,-0.013985058,0.004225849,-0.018465931,-0.000992403
Q7XVC0,0.04161262,0.043389465,0.073934373,0.042826535
Q7XVC6,0.017642995,-0.117005364,-0.091400885,-0.043234573
Q7XLP7,0.012321798,0.015422016,0.005284945,-0.009694107
Q7XLN8,0.073524506,-0.073463398,0.046236431,0.067647107
Q7XVM2,0.008003357,0.026058187,0.007407142,0.009178924
Q0JDK9,0.031846064,-0.007405969,0.011137714,0.045027921
Q7XV86,-0.022782215,-0.071485553,-0.026622551,0.046614093
Q7XVF8,-0.028883837,0.000890585,-0.013282398,-0.014362601
Q7XTG4,0.044589881,0.076726281,0.125322241,0.018547202
Q7XTF6,0.042083947,0.443909765,0.145339282,0.016436242
Q0JDA2,0.003229782,0.037216759,0.00947912,0.010512111
Q0JD43,0.022023646,0.046195565,0.044876495,0.060208766
Q0JD41,0.056555727,0.07961817,0.080794638,0.005405995
Q7XUS9,0.0246072,0.045217659,0.030715389,0.028550824
Q7XUT1,0.026358411,0.107319718,0.041830999,0.032417808
Q7XRB6,-0.006655646,-0.089315517,-0.050894636,0.020339348
Q7XRA8,-0.006765139,0.02615013,-0.006137358,-0.04795546
Q0JD02,-0.006539235,0.015546362,-0.012405055,-0.008589415
Q7X5X9,0.036690424,0.053094719,0.035506343,0.021465681
Q7XUX4,-0.023243007,-0.004621901,-0.036578572,0.016960142
Q7XV15,-0.032920811,0.020111882,-0.009243369,-0.047243926
Q7XV18,0.028901498,-0.03760279,-0.022236989,0.08535897
Q7XV22,0.069388769,0.101804674,0.034482571,0.033000673
Q7XV53,-0.046709325,-0.294053416,-0.164373353,-0.09410483
Q0JCS2,0.010264442,0.034585013,-0.007517802,0.00080025
Q7XRE7,-0.059017057,-0.019748102,-0.039326717,-0.023444632
Q7XV11,0.050208385,0.048704278,0.055613497,0.006756441
Q7XV05,-0.011669269,-0.020677321,0.01925709,0.029273015
Q7X8A1,-0.008028133,-0.018954887,-0.017230205,-0.038789332
Q0JCM0,-0.009299953,-0.003967905,-0.001722949,0.021779753
