"Protein","x"
"P01580","mmu03050 mmu04060 mmu04066 mmu04350 mmu04380 mmu04612 mmu04630 mmu04650 mmu04660 mmu04940 mmu05132 mmu05140 mmu05142 mmu05143 mmu05144 mmu05145 mmu05146 mmu05152 mmu05162 mmu05164 mmu05168 mmu05321 mmu05322 mmu05323 mmu05330 mmu05332"
"Q8R5F7","mmu04622 mmu05161 mmu05162 mmu05164 mmu05168"
"Q7TSL0","mmu04060 mmu04622 mmu04630"
"Q4VK74","mmu04630"
"Q8CGK6","mmu04630"
"Q8CGK5","mmu04060 mmu04630"
"P15314","mmu04917 mmu05133 mmu05160"
"P70671","mmu04620 mmu04622 mmu04623 mmu05133 mmu05160 mmu05161 mmu05162 mmu05164 mmu05168 mmu05169 mmu05203"
"P56477","mmu04620"
"P70434","mmu04620 mmu04622 mmu04623 mmu05160 mmu05161 mmu05162 mmu05164 mmu05168 mmu05203"
"P23611","mmu05133"
"Q61179","mmu04380 mmu04630 mmu05160 mmu05162 mmu05164 mmu05168 mmu05203"
"Q64282","mmu05160 mmu05168"
"P01582","mmu04010 mmu04060 mmu04380 mmu04640 mmu04932 mmu04940 mmu05020 mmu05132 mmu05133 mmu05140 mmu05152 mmu05162 mmu05164 mmu05321 mmu05323 mmu05332"
"P10749","mmu04010 mmu04060 mmu04064 mmu04380 mmu04620 mmu04621 mmu04623 mmu04640 mmu04668 mmu04750 mmu04932 mmu04940 mmu05010 mmu05020 mmu05132 mmu05133 mmu05134 mmu05140 mmu05142 mmu05143 mmu05144 mmu05146 mmu05152 mmu05162 mmu05164 mmu05168 mmu05321 mmu05323 mmu05332"
"Q61730","mmu04060 mmu04750"
"P13504","mmu04010 mmu04060 mmu04064 mmu04380 mmu04640 mmu04750 mmu05146 mmu05166"
"P27931","mmu04060 mmu04640 mmu05146 mmu05166 mmu05202"
"Q61727","mmu04060 mmu04630 mmu05145 mmu05152"
"Q61190","mmu04060 mmu04630 mmu05145 mmu05152"
"P18893","mmu04060 mmu04068 mmu04630 mmu04660 mmu04672 mmu05133 mmu05140 mmu05142 mmu05143 mmu05144 mmu05145 mmu05146 mmu05150 mmu05152 mmu05310 mmu05320 mmu05321 mmu05322 mmu05330"
"Q64385","mmu04060 mmu04630 mmu04640"
"P70225","mmu04060 mmu04630 mmu04640"
"P47873","mmu04060 mmu04630 mmu04640 mmu05323"
"Q60837","mmu04060 mmu04630 mmu05321"
"P97378","mmu04060 mmu04630 mmu05321"
"P43431","mmu04060 mmu04620 mmu04622 mmu04630 mmu04940 mmu05133 mmu05134 mmu05140 mmu05142 mmu05143 mmu05144 mmu05145 mmu05146 mmu05152 mmu05162 mmu05164 mmu05168 mmu05321 mmu05330"
"P43432","mmu04060 mmu04620 mmu04622 mmu04630 mmu04940 mmu05133 mmu05134 mmu05140 mmu05142 mmu05143 mmu05145 mmu05146 mmu05152 mmu05162 mmu05164 mmu05168 mmu05205 mmu05321 mmu05330"
"O09030","mmu04060 mmu04630"
"O88786","mmu04630"
"P20109","mmu04060 mmu04630 mmu04664 mmu05162 mmu05310 mmu05321"
"Q60819","mmu04060 mmu04630 mmu04672 mmu05166"
"P48346","mmu04060 mmu04630 mmu04668 mmu04672 mmu05166 mmu05168 mmu05323"
"Q60943","mmu04060"
"Q9JIP3","mmu04060"
"Q62386","mmu04060 mmu05321 mmu05323"
"Q9QXT6","mmu04060"
"Q7TNI7","mmu05321"
"Q61098","mmu04060 mmu04668 mmu05321"
"Q9Z2B1","mmu04060 mmu05321"
"P70380","mmu04060 mmu04621 mmu04623 mmu05132 mmu05134 mmu05143 mmu05144 mmu05152 mmu05164 mmu05321 mmu05323"
"Q8CJ70","mmu04060 mmu04630"
"P01590","mmu04060 mmu04144 mmu04151 mmu04630 mmu04640 mmu05162 mmu05166"
"P16297","mmu04060 mmu04144 mmu04151 mmu04630 mmu05162 mmu05166 mmu05202"
"P34902","mmu04060 mmu04144 mmu04151 mmu04630 mmu05162 mmu05166 mmu05321 mmu05340"
"P04351","mmu04060 mmu04151 mmu04630 mmu04660 mmu04672 mmu04940 mmu05142 mmu05162 mmu05166 mmu05320 mmu05321 mmu05330 mmu05332"
"Q6PHB0","mmu04060 mmu04630"
"Q9JKV9","mmu04060 mmu04630"
"Q9JHX3","mmu04060 mmu04630 mmu05321"
"Q9ES17","mmu04060 mmu04630 mmu05321"
"Q80XZ4","mmu04060 mmu04630"
"Q80XF5","mmu04630"
"Q9JJY9","mmu04060 mmu04630 mmu05321"
"Q8K4B4","mmu04060 mmu04630 mmu05321"
"Q9EQ14","mmu04060 mmu04630 mmu05133 mmu05152 mmu05321 mmu05323"
"Q925S4","mmu04060 mmu04630"
"P26952","mmu04060 mmu04151 mmu04210 mmu04630 mmu04640"
"P01586","mmu04060 mmu04151 mmu04210 mmu04630 mmu04640 mmu04664 mmu05202 mmu05310"
"Q8BVZ5","mmu04623 mmu05164"
"O09046","mmu00250 mmu00270 mmu00280 mmu00350 mmu00360 mmu00380 mmu00400 mmu01100"
"P16382","mmu04060 mmu04151 mmu04630 mmu04640 mmu05321"
"P07750","mmu04060 mmu04151 mmu04630 mmu04640 mmu04660 mmu04664 mmu04672 mmu05140 mmu05162 mmu05310 mmu05320 mmu05321 mmu05330"
"P21183","mmu04060 mmu04630 mmu04640"
"P04401","mmu04060 mmu04630 mmu04640 mmu04660 mmu04664 mmu04672 mmu05310 mmu05320 mmu05321 mmu05330"
"P22272","mmu04060 mmu04066 mmu04151 mmu04630 mmu04640 mmu04932"
"Q00560","mmu04060 mmu04550 mmu04630 mmu05203"
"P08505","mmu04060 mmu04066 mmu04068 mmu04151 mmu04620 mmu04621 mmu04623 mmu04630 mmu04640 mmu04668 mmu04672 mmu04931 mmu04932 mmu05020 mmu05132 mmu05133 mmu05134 mmu05142 mmu05143 mmu05144 mmu05146 mmu05152 mmu05161 mmu05162 mmu05164 mmu05166 mmu05168 mmu05200 mmu05202 mmu05321 mmu05323 mmu05332 mmu05410"
"P16872","mmu04060 mmu04068 mmu04151 mmu04630 mmu04640 mmu05340"
"P10168","mmu04060 mmu04151 mmu04630 mmu04640"
"Q01114","mmu04060 mmu04630 mmu04640"
"P15247","mmu04060 mmu04630 mmu05310"
"Q62406","mmu04064 mmu04620 mmu04722 mmu05133 mmu05140 mmu05142 mmu05145 mmu05152 mmu05162 mmu05169"
"Q8CFA1","mmu04722 mmu05152"
"Q8K4B2","mmu04722"
"Q8R4K2","mmu04064 mmu04620 mmu04722 mmu05133 mmu05140 mmu05142 mmu05145 mmu05152 mmu05162 mmu05164"
"Q8BXG3","mmu05016"
"Q9DCX8","mmu04918"
"P12968","mmu04950"
"O88844","mmu00020 mmu00480 mmu01100 mmu01130 mmu01200 mmu01210 mmu01230 mmu04146"
"P54071","mmu00020 mmu00480 mmu01100 mmu01130 mmu01200 mmu01210 mmu01230 mmu04146"
"Q9D6R2","mmu00020 mmu01100 mmu01130 mmu01200 mmu01210 mmu01230"
"P70404","mmu00020 mmu01100 mmu01130 mmu01200 mmu01210 mmu01230"
"Q8BIJ6","mmu00970"
"Q8BU30","mmu00970"
"Q8BFZ6","mmu00900 mmu01100 mmu01130"
"P58044","mmu00900 mmu01100 mmu01130"
"Q9EQK7","mmu00900 mmu01130"
"Q9JHI5","mmu00280 mmu01100"
"Q8C863","mmu04120 mmu04144 mmu04668 mmu04932"
"Q9QXX0","mmu04330"
"Q9QYE5","mmu04330"
"Q69ZK6","mmu05202"
"Q62315","mmu04550"
"P09450","mmu04380 mmu04668"
"P15066","mmu04010 mmu04380"
"P05627","mmu04010 mmu04012 mmu04024 mmu04310 mmu04380 mmu04510 mmu04620 mmu04660 mmu04662 mmu04668 mmu04722 mmu04912 mmu04915 mmu04921 mmu04932 mmu05030 mmu05031 mmu05132 mmu05133 mmu05140 mmu05142 mmu05161 mmu05164 mmu05166 mmu05168 mmu05169 mmu05200 mmu05203 mmu05210 mmu05211 mmu05231 mmu05321 mmu05323"
"Q9JI59","mmu04514 mmu04530 mmu04670"
"Q9D8B7","mmu04514 mmu04530 mmu04670"
"Q02257","mmu05200 mmu05202 mmu05221 mmu05412"
"P15947","mmu04614 mmu04961"
"P00757","mmu04014 mmu04015 mmu04151 mmu04750"
"P00755","mmu04614 mmu04961"
"P15946","mmu04614 mmu04961"
"Q61759","mmu04614 mmu04961"
"P15948","mmu04614 mmu04961"
"Q61754","mmu04614 mmu04961"
"P00756","mmu04614 mmu04961"
"P15945","mmu04614 mmu04961"
"P07628","mmu04614 mmu04961"
"P15949","mmu04614 mmu04961"
"P36369","mmu04614 mmu04961"
"P26262","mmu04610"
"Q60960","mmu05164"
"P52293","mmu05164"
"P70168","mmu03013"
"Q80TF4","mmu04120"
"Q6ZPT1","mmu04120"
"Q9Z2X8","mmu04120"
"P97328","mmu00051 mmu01100"
"Q9DCY0","mmu00360"
"P83555","mmu04612"
"O54709","mmu04650"
"O54707","mmu04612 mmu04650"
"P35918","mmu04014 mmu04015 mmu04151 mmu04370 mmu04510 mmu05205"
"Q61097","mmu04014 mmu05152"
"Q3UVC0","mmu04014"
"E9Q5G3","mmu05206"
"P33175","mmu04144 mmu04728"
"Q61768","mmu04144 mmu04728"
"P28738","mmu04144 mmu04728"
"O88447","mmu05132"
"O88448","mmu05132"
"Q91W40","mmu05132"
"Q9DBS5","mmu05132"
"O08677","mmu04610"
"P20826","mmu04014 mmu04015 mmu04151 mmu04640 mmu04916 mmu05200"
"P05532","mmu04014 mmu04015 mmu04151 mmu04640 mmu04916 mmu05200 mmu05221 mmu05230"
"O35082","mmu00040 mmu01100 mmu04961"
"Q9CXF0","mmu00380 mmu01100"
"Q91WN4","mmu00380 mmu01100"
"Q8BTY1","mmu00380 mmu00450 mmu01100 mmu05204"
"Q71RI9","mmu00380 mmu00450 mmu01100 mmu05204"
"P29752","mmu00052 mmu01100"
"P06151","mmu00010 mmu00270 mmu00620 mmu00640 mmu01100 mmu01130 mmu04922"
"P16125","mmu00010 mmu00270 mmu00620 mmu00640 mmu01100 mmu01130 mmu04922"
"P00342","mmu00010 mmu00270 mmu00620 mmu00640 mmu01100 mmu01130 mmu04922"
"Q7TNG8","mmu00620"
"P48678","mmu05410 mmu05412 mmu05414"
"P02469","mmu04151 mmu04510 mmu04512 mmu05145 mmu05146 mmu05200 mmu05222"
"Q9R0B6","mmu04151 mmu04510 mmu04512 mmu05145 mmu05146 mmu05200 mmu05222"
"P19137","mmu04151 mmu04510 mmu04512 mmu05145 mmu05146 mmu05200 mmu05222"
"Q60675","mmu04151 mmu04510 mmu04512 mmu05145 mmu05146 mmu05200 mmu05222"
"Q61789","mmu04151 mmu04510 mmu04512 mmu05145 mmu05146 mmu05200 mmu05222"
"P97927","mmu04151 mmu04510 mmu04512 mmu05143 mmu05145 mmu05146 mmu05200 mmu05222"
"Q61001","mmu04151 mmu04510 mmu04512 mmu05145 mmu05146 mmu05200 mmu05222"
"Q61292","mmu04151 mmu04510 mmu04512 mmu05145 mmu05146 mmu05200 mmu05222"
"Q61087","mmu04151 mmu04510 mmu04512 mmu05145 mmu05146 mmu05200 mmu05222"
"P02468","mmu04151 mmu04510 mmu04512 mmu05020 mmu05145 mmu05146 mmu05200 mmu05222"
"Q61092","mmu04151 mmu04510 mmu04512 mmu05145 mmu05146 mmu05200 mmu05222"
"Q8BLN5","mmu00100 mmu01100 mmu01130"
"Q3UM18","mmu03008"
"Q7TSJ6","mmu04390"
"Q8BYR2","mmu04390"
"O88653","mmu04010"
"Q9D1L9","mmu05161"
"Q8CG19","mmu04350"
"P16301","mmu00564"
"Q9JI60","mmu00830 mmu04977"
"Q8VCD3","mmu04141"
"Q9DBH5","mmu04141"
"Q9D0F3","mmu04141"
"Q64280","mmu04350"
"P57785","mmu04350"
"O89017","mmu04142 mmu04612"
"P48356","mmu04060 mmu04080 mmu04152 mmu04630 mmu04920 mmu04932"
"P41160","mmu04060 mmu04080 mmu04152 mmu04630 mmu04920 mmu04932"
"Q80Y17","mmu04390 mmu04530"
"Q3TJ91","mmu04390 mmu04530"
"Q9CPY7","mmu00330 mmu00480 mmu01100"
"Q99PH1","mmu04360 mmu04514"
"P0C192","mmu04514"
"Q8C031","mmu04360 mmu04514"
"Q5S006","mmu05012"
"Q8BMJ2","mmu00970"
"Q8VDC0","mmu00970"
"Q8C129","mmu04614"
"P42703","mmu04060 mmu04550 mmu04630"
"P09056","mmu04060 mmu04550 mmu04630 mmu04668"
"P24527","mmu00590 mmu01100"
"O88855","mmu04080"
"Q9JJL9","mmu04020 mmu04080"
"Q60860","mmu00590 mmu01100"
"P37913","mmu03030 mmu03410 mmu03420 mmu03430"
"P97386","mmu03410"
"Q8BTF7","mmu03450"
"O54957","mmu04014 mmu04015 mmu04064 mmu04650 mmu04660 mmu04664 mmu04666"
"Q9WVG5","mmu00561 mmu01100"
"Q9CPP7","mmu00561 mmu01100 mmu04975"
"P27656","mmu00561 mmu01100"
"P54310","mmu04024 mmu04152 mmu04910 mmu04923 mmu04925"
"Q91ZP3","mmu00561 mmu00564 mmu01100"
"Q99PI5","mmu00561 mmu00564 mmu01100"
"Q99PI4","mmu00561 mmu00564 mmu01100"
"Q99M04","mmu00785 mmu01100"
"Q61805","mmu04064 mmu04620 mmu05132 mmu05152"
"P11152","mmu00561 mmu03320 mmu05010"
"Q9D009","mmu00785 mmu01100"
"Q8VCM4","mmu00785 mmu01100"
"Q9ET01","mmu00500 mmu01100 mmu04910 mmu04922 mmu04931"
"Q8C142","mmu04144"
"P35951","mmu04144 mmu04913 mmu04925 mmu04976 mmu05145 mmu05160"
"Q91ZX7","mmu05010 mmu05144"
"A2ARV4","mmu04340 mmu04918"
"Q91VN0","mmu04310"
"O88572","mmu04310"
"P51885","mmu05205"
"O09108","mmu04080 mmu04912 mmu04913 mmu04917"
"P30730","mmu04020 mmu04080 mmu04913 mmu04917"
"P27792","mmu05202"
"Q9JHF9","mmu04064 mmu04620 mmu05133 mmu05145"
"Q60787","mmu04015 mmu04380 mmu04611 mmu04650 mmu04660 mmu04664"
"P06240","mmu04064 mmu04380 mmu04650 mmu04660 mmu05166 mmu05340"
"P19973","mmu05152"
"P27782","mmu04310 mmu04390 mmu04520 mmu04916 mmu05200 mmu05210 mmu05213 mmu05215 mmu05216 mmu05217 mmu05221 mmu05412"
"P09225","mmu04060 mmu04064 mmu04668 mmu04940 mmu05166 mmu05168"
"P50284","mmu04060 mmu04064 mmu04066 mmu04672 mmu05166 mmu05203"
"P41155","mmu04060 mmu04064 mmu05323"
"O70546","mmu05202"
"P55200","mmu00310 mmu05202"
"O08550","mmu00310"
"Q8BRH4","mmu00310"
"Q6PDK2","mmu00310"
"Q3UG20","mmu00310"
"Q2YDW7","mmu00310"
"Q3U8K7","mmu00310"
"Q6Q783","mmu00310"
"Q3UN02","mmu00561 mmu00564 mmu01100"
"P61793","mmu04015 mmu04080 mmu04151 mmu04540 mmu05200"
"Q9JL06","mmu04015 mmu04080 mmu04151 mmu05200"
"Q9EQ31","mmu04015 mmu04080 mmu04151 mmu05200"
"Q8BLG2","mmu04015 mmu04080 mmu04151 mmu05200"
"Q149R9","mmu04015 mmu04151 mmu05200"
"Q8BMC0","mmu04080 mmu04151 mmu05200"
"Q3TFD2","mmu00564 mmu00565 mmu01100"
"Q8BYI6","mmu00564 mmu00565 mmu01100"
"Q91V01","mmu00564"
"Q6NVG1","mmu00564 mmu00565 mmu01100"
"Q91YX5","mmu00564"
"P97823","mmu00564 mmu05231"
"Q9WTL7","mmu00564"
"Q9Z0M5","mmu00100 mmu04142"
"P11438","mmu04142 mmu04145 mmu05152"
"P17047","mmu04142 mmu04145 mmu05152"
"Q7TST5","mmu04142"
"Q60961","mmu04142"
"Q91XQ6","mmu04142"
"Q61168","mmu04142"
"P17897","mmu04970"
"P08905","mmu04970"
"Q99MN1","mmu00970"
"P34884","mmu00350 mmu00360"
"Q60754","mmu04145"
"P30204","mmu04145"
"Q9CQL1","mmu03013 mmu03015 mmu03040"
"P61327","mmu03013 mmu03015 mmu03040"
"Q9D074","mmu04120"
"Q8BH31","mmu04142"
"P14152","mmu00020 mmu00270 mmu00620 mmu00630 mmu01100 mmu01130 mmu01200 mmu04964"
"P08249","mmu00020 mmu00270 mmu00620 mmu00630 mmu01100 mmu01130 mmu01200"
"P06801","mmu00620 mmu01100 mmu01200"
"Q99KE1","mmu00620 mmu01200"
"Q8BMF3","mmu00620 mmu01100 mmu01200"
"Q8R3F5","mmu00061 mmu01100 mmu01212"
"Q99J39","mmu00410 mmu00640 mmu01100 mmu04146 mmu04152"
"P98064","mmu04610 mmu05150"
"Q91WP0","mmu04610 mmu05150"
"Q924M7","mmu00051 mmu00520 mmu01100"
"Q61830","mmu04145 mmu05152"
"Q64449","mmu04145 mmu05152"
"P24668","mmu04142 mmu04145"
"P39039","mmu04145 mmu04610 mmu05150"
"P41317","mmu04145 mmu04610 mmu05150"
"P45700","mmu00510 mmu01100 mmu04141"
"P27046","mmu00510 mmu01100"
"Q8BRK9","mmu00510 mmu01100"
"O09159","mmu00511 mmu04142"
"O54782","mmu00511"
"P39098","mmu00510 mmu01100 mmu04141"
"A2AJ15","mmu00510 mmu01100 mmu04141"
"Q91W89","mmu00511"
"Q8K2I4","mmu00511 mmu04142"
"P27808","mmu00510 mmu01100"
"Q921V5","mmu00510 mmu01100"
"Q10470","mmu00510 mmu01100"
"Q812G0","mmu00510 mmu01100"
"Q812F8","mmu00510 mmu01100"
"Q8R4G6","mmu00510 mmu01100"
"Q765H6","mmu00510 mmu01100"
"Q80UM7","mmu00510 mmu01100 mmu04141"
"Q6T264","mmu04330"
"P53690","mmu04668 mmu04912"
"Q9WTR0","mmu05206"
"Q9EPL5","mmu03320 mmu05200 mmu05219 mmu05323"
"Q9EPL6","mmu03320 mmu05200 mmu05219 mmu05323"
"P33434","mmu04670 mmu04912 mmu04915 mmu05200 mmu05205 mmu05219"
"P28862","mmu04668 mmu05202 mmu05323"
"Q10738","mmu04310"
"P41245","mmu04668 mmu04670 mmu04915 mmu05161 mmu05200 mmu05202 mmu05205 mmu05206 mmu05219"
"Q60945","mmu04151"
"Q9JLN9","mmu04012 mmu04066 mmu04150 mmu04151 mmu04152 mmu04910 mmu04919 mmu04920 mmu04930 mmu04931 mmu05200 mmu05205 mmu05206 mmu05214 mmu05215 mmu05221 mmu05230 mmu05231"
"Q925J9","mmu04919"
"A2AGH6","mmu04919"
"Q8BQM9","mmu04919"
"Q5SWW4","mmu04919"
"Q6JPI3","mmu04919"
"A2ABV5","mmu04919"
"Q6PGF3","mmu04919"
"Q8VCD5","mmu04919"
"Q99K74","mmu04919"
"Q9DB40","mmu04919"
"Q9CQI9","mmu04919"
"Q9CQA5","mmu04919"
"Q9D7W5","mmu05168"
"P41242","mmu04722"
"Q8JZL2","mmu04080"
"Q01727","mmu04080 mmu04916"
"Q64326","mmu04024 mmu04080 mmu04925"
"P33033","mmu04080"
"P56450","mmu04080"
"P41149","mmu04080"
"Q9QYH6","mmu04722"
"Q61184","mmu04080 mmu04713"
"Q8CIQ6","mmu04080 mmu04713"
"Q6RHR9","mmu04015 mmu04530"
"Q9WVQ1","mmu04015"
"Q9EQJ9","mmu04015"
"Q8BH98","mmu00561 mmu00564 mmu01100"
"Q8R3I2","mmu00561 mmu00564 mmu01100"
"Q8CHK3","mmu00564"
"Q61391","mmu04614 mmu04640 mmu04974 mmu05010"
"Q9JLB2","mmu04390 mmu04530"
"Q6ZQ89","mmu04141"
"Q9WTZ2","mmu04141"
"Q8CHX6","mmu04141"
"P19437","mmu04640"
"P20490","mmu04071 mmu04664 mmu05310"
"P51949","mmu03022 mmu03420"
"Q9EQQ9","mmu04931"
"P28825","mmu04974"
"Q61847","mmu04974"
"Q99J99","mmu00270 mmu00920 mmu01100 mmu04122"
"P16056","mmu04014 mmu04015 mmu04151 mmu04360 mmu04510 mmu04520 mmu05100 mmu05144 mmu05200 mmu05202 mmu05205 mmu05206 mmu05211 mmu05218 mmu05230"
"P02802","mmu04978"
"P02798","mmu04978"
"Q91X83","mmu00270 mmu01100 mmu01230"
"Q3THS6","mmu00270 mmu01100 mmu01230"
"Q99LB6","mmu00270 mmu01100 mmu01230"
"Q499X9","mmu00450 mmu00970"
"Q68FL6","mmu00450 mmu00970"
"Q9Z2D7","mmu03410"
"Q99MR8","mmu00280 mmu01100"
"Q3ULD5","mmu00280 mmu01100"
"P18155","mmu00670 mmu01100"
"Q3V3R1","mmu00670 mmu01100"
"D3YZG8","mmu00670 mmu01100"
"Q922D8","mmu00670 mmu01100"
"Q9D273","mmu00860 mmu01100"
"Q9CZD0","mmu04977"
"Q9D1I5","mmu00280 mmu00630 mmu00640 mmu01100 mmu01200"
"P16332","mmu00280 mmu00630 mmu00640 mmu01100 mmu01200"
"Q9CRA4","mmu00100 mmu01100 mmu01130"
"Q9CQ65","mmu00270 mmu01100"
"Q9CQT1","mmu00270 mmu01100"
"Q99JF5","mmu00900 mmu01100 mmu01130"
"Q9R008","mmu00900 mmu01100 mmu01130 mmu04146"
"Q08874","mmu04380 mmu04916 mmu05200 mmu05218"
"Q91VS7","mmu00480 mmu00980 mmu00982 mmu05204"
"Q9CPU4","mmu00480 mmu00980 mmu00982 mmu05204"
"O08601","mmu04975"
"Q99L90","mmu05168"
"P10637","mmu04010 mmu05010"
"O70583","mmu04120"
"P97310","mmu03030 mmu04110"
"P25206","mmu03030 mmu04110"
"P49717","mmu03030 mmu04110"
"P49718","mmu03030 mmu04110"
"P97311","mmu03030 mmu04110"
"Q61881","mmu03030 mmu04110"
"Q80X85","mmu03010"
"Q8VCF0","mmu04622 mmu04623 mmu05160 mmu05161 mmu05162 mmu05164 mmu05168"
"Q9D799","mmu00670 mmu00970"
"Q99N96","mmu03010"
"Q3TBW2","mmu03010"
"Q9CQF0","mmu03010"
"Q9DB15","mmu03010"
"Q9D1P0","mmu03010"
"Q9D1I6","mmu03010"
"Q9CPR5","mmu03010"
"Q99N93","mmu03010"
"Q9D8P4","mmu03010"
"Q9CQL5","mmu03010"
"Q9D338","mmu03010"
"Q9D773","mmu03010"
"Q9CQL4","mmu03010"
"Q9D1N9","mmu03010"
"Q8BU88","mmu03010"
"O35972","mmu03010"
"Q9CQ06","mmu03010"
"Q99N92","mmu03010"
"Q9D1B9","mmu03010"
"Q99N95","mmu03010"
"Q9D7N6","mmu03010"
"Q9DCI9","mmu03010"
"Q9CQP0","mmu03010"
"Q99N91","mmu03010"
"Q9CQL6","mmu03010"
"Q99N90","mmu03010"
"Q9DCU6","mmu03010"
"Q99N94","mmu03010"
"Q80ZK0","mmu03010"
"Q9DCA2","mmu03010"
"O35680","mmu03010"
"Q9CR88","mmu03010"
"Q9DC71","mmu03010"
"Q9CPX7","mmu03010"
"Q9CQE3","mmu03010"
"Q99N85","mmu03010"
"Q99N84","mmu05203"
"Q8R2L5","mmu03010"
"Q924T2","mmu03010"
"P58059","mmu03010"
"Q99N87","mmu03010"
"P58064","mmu03010"
"Q9D7N3","mmu03010"
"Q9DCS3","mmu00062 mmu01100 mmu01212"
"P63085","mmu04010 mmu04012 mmu04014 mmu04015 mmu04022 mmu04024 mmu04062 mmu04066 mmu04068 mmu04071 mmu04114 mmu04150 mmu04151 mmu04261 mmu04270 mmu04320 mmu04350 mmu04360 mmu04370 mmu04380 mmu04510 mmu04520 mmu04540 mmu04550 mmu04611 mmu04620 mmu04621 mmu04650 mmu04660 mmu04662 mmu04664 mmu04666 mmu04668 mmu04713 mmu04720 mmu04722 mmu04723 mmu04724 mmu04725 mmu04726 mmu04730 mmu04810 mmu04910 mmu04912 mmu04914 mmu04915 mmu04916 mmu04917 mmu04919 mmu04921 mmu04930 mmu04960 mmu05010 mmu05020 mmu05034 mmu05132 mmu05133 mmu05140 mmu05142 mmu05145 mmu05152 mmu05160 mmu05161 mmu05164 mmu05200 mmu05203 mmu05205 mmu05210 mmu05211 mmu05212 mmu05213 mmu05214 mmu05215 mmu05216 mmu05218 mmu05219 mmu05220 mmu05221 mmu05223 mmu05230 mmu05231"
"Q61831","mmu04010 mmu04012 mmu04014 mmu04024 mmu04068 mmu04071 mmu04141 mmu04310 mmu04380 mmu04510 mmu04620 mmu04621 mmu04622 mmu04664 mmu04668 mmu04722 mmu04723 mmu04728 mmu04750 mmu04910 mmu04912 mmu04914 mmu04917 mmu04920 mmu04930 mmu04931 mmu04932 mmu05132 mmu05133 mmu05142 mmu05145 mmu05152 mmu05160 mmu05161 mmu05164 mmu05168 mmu05169 mmu05200 mmu05210 mmu05212 mmu05231"
"Q9WUI1","mmu04010 mmu04015 mmu04068 mmu04071 mmu04261 mmu04370 mmu04380 mmu04550 mmu04611 mmu04620 mmu04621 mmu04622 mmu04660 mmu04664 mmu04668 mmu04670 mmu04722 mmu04723 mmu04728 mmu04750 mmu04912 mmu04914 mmu04917 mmu05014 mmu05132 mmu05133 mmu05140 mmu05142 mmu05145 mmu05152 mmu05160 mmu05164 mmu05169 mmu05205"
"O08911","mmu04010 mmu04015 mmu04068 mmu04071 mmu04261 mmu04370 mmu04380 mmu04550 mmu04611 mmu04620 mmu04621 mmu04622 mmu04660 mmu04664 mmu04668 mmu04670 mmu04722 mmu04723 mmu04728 mmu04750 mmu04912 mmu04914 mmu04917 mmu05014 mmu05132 mmu05133 mmu05140 mmu05142 mmu05145 mmu05152 mmu05160 mmu05164 mmu05169 mmu05205"
"Q9Z1B7","mmu04010 mmu04015 mmu04068 mmu04071 mmu04261 mmu04370 mmu04380 mmu04550 mmu04611 mmu04620 mmu04621 mmu04622 mmu04660 mmu04664 mmu04668 mmu04670 mmu04722 mmu04723 mmu04728 mmu04750 mmu04912 mmu04914 mmu04917 mmu05014 mmu05132 mmu05133 mmu05140 mmu05142 mmu05145 mmu05152 mmu05160 mmu05164 mmu05169 mmu05205"
"P47811","mmu04010 mmu04015 mmu04068 mmu04071 mmu04261 mmu04370 mmu04380 mmu04550 mmu04611 mmu04620 mmu04621 mmu04622 mmu04660 mmu04664 mmu04668 mmu04670 mmu04722 mmu04723 mmu04728 mmu04750 mmu04912 mmu04914 mmu04917 mmu05014 mmu05132 mmu05133 mmu05140 mmu05142 mmu05145 mmu05152 mmu05160 mmu05164 mmu05169 mmu05205"
"Q63844","mmu04010 mmu04012 mmu04014 mmu04015 mmu04022 mmu04024 mmu04062 mmu04066 mmu04068 mmu04071 mmu04114 mmu04150 mmu04151 mmu04261 mmu04270 mmu04320 mmu04350 mmu04360 mmu04370 mmu04380 mmu04510 mmu04520 mmu04540 mmu04550 mmu04611 mmu04620 mmu04621 mmu04650 mmu04660 mmu04662 mmu04664 mmu04666 mmu04668 mmu04713 mmu04720 mmu04722 mmu04723 mmu04724 mmu04725 mmu04726 mmu04730 mmu04810 mmu04910 mmu04912 mmu04914 mmu04915 mmu04916 mmu04917 mmu04919 mmu04921 mmu04930 mmu04960 mmu05010 mmu05020 mmu05034 mmu05132 mmu05133 mmu05140 mmu05142 mmu05145 mmu05152 mmu05160 mmu05161 mmu05164 mmu05200 mmu05203 mmu05205 mmu05210 mmu05211 mmu05212 mmu05213 mmu05214 mmu05215 mmu05216 mmu05218 mmu05219 mmu05220 mmu05221 mmu05223 mmu05230 mmu05231"
"Q9WVS8","mmu04010 mmu04540 mmu04722 mmu04912 mmu04921 mmu05206"
"Q9WVI9","mmu04010"
"Q9ERE9","mmu04010"
"Q9ESN9","mmu04010"
